audio_down_id,wav_filename,index,time,label,unnature,sharpdecline
exp3_plc_60_old_620360,exp3_plc_60_old,620360,77.545,0,,
exp3_plc_60_old_625640,exp3_plc_60_old,625640,78.205,0,,
exp3_plc_60_old_633480,exp3_plc_60_old,633480,79.185,0,,
exp3_plc_60_old_641400,exp3_plc_60_old,641400,80.175,0,,
exp3_plc_60_old_645000,exp3_plc_60_old,645000,80.625,0,,
exp3_plc_60_old_656120,exp3_plc_60_old,656120,82.015,0,,
exp3_plc_60_old_661080,exp3_plc_60_old,661080,82.635,0,,
exp3_plc_60_old_672280,exp3_plc_60_old,672280,84.035,0,,
exp3_plc_60_old_684680,exp3_plc_60_old,684680,85.585,0,,
exp3_plc_60_old_687560,exp3_plc_60_old,687560,85.945,0,,
exp3_plc_60_old_690040,exp3_plc_60_old,690040,86.255,0,,
exp3_plc_60_old_700360,exp3_plc_60_old,700360,87.545,0,,
exp3_plc_60_old_712840,exp3_plc_60_old,712840,89.105,0,,
exp3_plc_60_old_716440,exp3_plc_60_old,716440,89.555,0,,
exp3_plc_60_old_727320,exp3_plc_60_old,727320,90.915,0,,
exp3_plc_60_old_729480,exp3_plc_60_old,729480,91.185,1,,1
exp3_plc_70_new_13080,exp3_plc_70_new,13080,1.635,0,,
exp3_plc_70_new_19960,exp3_plc_70_new,19960,2.495,0,,
exp3_plc_70_new_21880,exp3_plc_70_new,21880,2.735,0,,
exp3_plc_70_new_23640,exp3_plc_70_new,23640,2.955,0,,
exp3_plc_70_new_24040,exp3_plc_70_new,24040,3.005,0,,
exp3_plc_70_new_26440,exp3_plc_70_new,26440,3.305,0,,
exp3_plc_70_new_30040,exp3_plc_70_new,30040,3.755,0,,
exp3_plc_70_new_32200,exp3_plc_70_new,32200,4.025,0,,
exp3_plc_70_new_34440,exp3_plc_70_new,34440,4.305,0,,
exp3_plc_70_new_36440,exp3_plc_70_new,36440,4.555,0,,
exp3_plc_70_new_47480,exp3_plc_70_new,47480,5.935,0,,
exp3_plc_70_new_53640,exp3_plc_70_new,53640,6.705,0,,
exp3_plc_70_new_58440,exp3_plc_70_new,58440,7.305,0,,
exp3_plc_70_new_63640,exp3_plc_70_new,63640,7.955,0,,
exp3_plc_70_new_68520,exp3_plc_70_new,68520,8.565,0,,
exp3_plc_70_new_75640,exp3_plc_70_new,75640,9.455,0,,
exp3_plc_70_new_82120,exp3_plc_70_new,82120,10.265,0,,
exp3_plc_70_new_83880,exp3_plc_70_new,83880,10.485,1,1,
exp3_plc_70_new_86040,exp3_plc_70_new,86040,10.755,0,,
exp3_plc_70_new_90120,exp3_plc_70_new,90120,11.265,0,,
exp3_plc_70_new_90520,exp3_plc_70_new,90520,11.315,0,,
exp3_plc_70_new_91080,exp3_plc_70_new,91080,11.385,0,,
exp3_plc_70_new_100600,exp3_plc_70_new,100600,12.575,0,,
exp3_plc_70_new_107080,exp3_plc_70_new,107080,13.385,0,,
exp3_plc_70_new_108200,exp3_plc_70_new,108200,13.525,0,,
exp3_plc_70_new_121640,exp3_plc_70_new,121640,15.205,0,,
exp3_plc_70_new_130520,exp3_plc_70_new,130520,16.315,0,,
exp3_plc_70_new_132920,exp3_plc_70_new,132920,16.615,0,,
exp3_plc_70_new_136200,exp3_plc_70_new,136200,17.025,0,,
exp3_plc_70_new_138760,exp3_plc_70_new,138760,17.345,0,,
exp3_plc_70_new_149400,exp3_plc_70_new,149400,18.675,0,,
exp3_plc_70_new_166040,exp3_plc_70_new,166040,20.755,0,,
exp3_plc_70_new_174680,exp3_plc_70_new,174680,21.835,0,,
exp3_plc_70_new_183080,exp3_plc_70_new,183080,22.885,0,,
exp3_plc_70_new_184440,exp3_plc_70_new,184440,23.055,0,,
exp3_plc_70_new_187000,exp3_plc_70_new,187000,23.375,1,1,
exp3_plc_70_new_189240,exp3_plc_70_new,189240,23.655,0,,
exp3_plc_70_new_198520,exp3_plc_70_new,198520,24.815,0,,
exp3_plc_70_new_204120,exp3_plc_70_new,204120,25.515,0,,
exp3_plc_70_new_220600,exp3_plc_70_new,220600,27.575,0,,
exp3_plc_70_new_221640,exp3_plc_70_new,221640,27.705,0,,
exp3_plc_70_new_223640,exp3_plc_70_new,223640,27.955,0,,
exp3_plc_70_new_226840,exp3_plc_70_new,226840,28.355,0,,
exp3_plc_70_new_230680,exp3_plc_70_new,230680,28.835,0,,
exp3_plc_70_new_233960,exp3_plc_70_new,233960,29.245,0,,
exp3_plc_70_new_234920,exp3_plc_70_new,234920,29.365,0,,
exp3_plc_70_new_237080,exp3_plc_70_new,237080,29.635,0,,
exp3_plc_70_new_247240,exp3_plc_70_new,247240,30.905,0,,
exp3_plc_70_new_261000,exp3_plc_70_new,261000,32.625,0,,
exp3_plc_70_new_266280,exp3_plc_70_new,266280,33.285,0,,
exp3_plc_70_new_273640,exp3_plc_70_new,273640,34.205,0,,
exp3_plc_70_new_282840,exp3_plc_70_new,282840,35.355,0,,
exp3_plc_70_new_287000,exp3_plc_70_new,287000,35.875,0,,
exp3_plc_70_new_293800,exp3_plc_70_new,293800,36.725,0,,
exp3_plc_70_new_304920,exp3_plc_70_new,304920,38.115,0,,
exp3_plc_70_new_315960,exp3_plc_70_new,315960,39.495,0,,
exp3_plc_70_new_320520,exp3_plc_70_new,320520,40.065,0,,
exp3_plc_70_new_327960,exp3_plc_70_new,327960,40.995,0,,
exp3_plc_70_new_331400,exp3_plc_70_new,331400,41.425,0,,
exp3_plc_70_new_333800,exp3_plc_70_new,333800,41.725,0,,
exp3_plc_70_new_343880,exp3_plc_70_new,343880,42.985,0,,
exp3_plc_70_new_359640,exp3_plc_70_new,359640,44.955,0,,
exp3_plc_70_new_370280,exp3_plc_70_new,370280,46.285,0,,
exp3_plc_70_new_372440,exp3_plc_70_new,372440,46.555,1,,1
exp3_plc_70_new_376760,exp3_plc_70_new,376760,47.095,0,,
exp3_plc_70_new_380520,exp3_plc_70_new,380520,47.565,0,,
exp3_plc_70_new_384280,exp3_plc_70_new,384280,48.035,0,,
exp3_plc_70_new_387400,exp3_plc_70_new,387400,48.425,0,,
exp3_plc_70_new_391560,exp3_plc_70_new,391560,48.945,0,,
exp3_plc_70_new_391720,exp3_plc_70_new,391720,48.965,0,,
exp3_plc_70_new_394600,exp3_plc_70_new,394600,49.325,0,,
exp3_plc_70_new_397720,exp3_plc_70_new,397720,49.715,0,,
exp3_plc_70_new_399640,exp3_plc_70_new,399640,49.955,0,,
exp3_plc_70_new_402040,exp3_plc_70_new,402040,50.255,0,,
exp3_plc_70_new_403960,exp3_plc_70_new,403960,50.495,0,,
exp3_plc_70_new_404200,exp3_plc_70_new,404200,50.525,0,,
exp3_plc_70_new_415960,exp3_plc_70_new,415960,51.995,0,,
exp3_plc_70_new_429800,exp3_plc_70_new,429800,53.725,0,,
exp3_plc_70_new_431880,exp3_plc_70_new,431880,53.985,0,,
exp3_plc_70_new_435080,exp3_plc_70_new,435080,54.385,0,,
exp3_plc_70_new_435640,exp3_plc_70_new,435640,54.455,0,,
exp3_plc_70_new_438680,exp3_plc_70_new,438680,54.835,0,,
exp3_plc_70_new_443000,exp3_plc_70_new,443000,55.375,0,,
exp3_plc_70_new_452520,exp3_plc_70_new,452520,56.565,0,,
exp3_plc_70_new_457080,exp3_plc_70_new,457080,57.135,0,,
exp3_plc_70_new_473880,exp3_plc_70_new,473880,59.235,0,,
exp3_plc_70_new_484680,exp3_plc_70_new,484680,60.585,0,,
exp3_plc_70_new_486520,exp3_plc_70_new,486520,60.815,0,,
exp3_plc_70_new_498520,exp3_plc_70_new,498520,62.315,0,,
exp3_plc_70_new_504040,exp3_plc_70_new,504040,63.005,0,,
exp3_plc_70_new_504680,exp3_plc_70_new,504680,63.085,0,,
exp3_plc_70_new_515240,exp3_plc_70_new,515240,64.405,0,,
exp3_plc_70_new_528920,exp3_plc_70_new,528920,66.115,0,,
exp3_plc_70_new_532440,exp3_plc_70_new,532440,66.555,0,,
exp3_plc_70_new_540040,exp3_plc_70_new,540040,67.505,0,,
exp3_plc_70_new_547720,exp3_plc_70_new,547720,68.465,0,,
exp3_plc_70_new_549080,exp3_plc_70_new,549080,68.635,0,,
exp3_plc_70_new_552840,exp3_plc_70_new,552840,69.105,0,,
exp3_plc_70_new_556680,exp3_plc_70_new,556680,69.585,0,,
exp3_plc_70_new_568280,exp3_plc_70_new,568280,71.035,0,,
exp3_plc_70_new_568680,exp3_plc_70_new,568680,71.085,0,,
exp3_plc_70_new_583880,exp3_plc_70_new,583880,72.985,0,,
exp3_plc_70_new_585800,exp3_plc_70_new,585800,73.225,0,,
exp3_plc_70_new_587640,exp3_plc_70_new,587640,73.455,0,,
exp3_plc_70_new_587880,exp3_plc_70_new,587880,73.485,0,,
exp3_plc_70_new_590920,exp3_plc_70_new,590920,73.865,0,,
exp3_plc_70_new_594440,exp3_plc_70_new,594440,74.305,0,,
exp3_plc_70_new_596760,exp3_plc_70_new,596760,74.595,0,,
exp3_plc_70_new_598760,exp3_plc_70_new,598760,74.845,0,,
exp3_plc_70_new_600760,exp3_plc_70_new,600760,75.095,0,,
exp3_plc_70_new_610840,exp3_plc_70_new,610840,76.355,0,,
exp3_plc_70_new_611160,exp3_plc_70_new,611160,76.395,0,,
exp3_plc_70_new_613880,exp3_plc_70_new,613880,76.735,0,,
exp3_plc_70_new_625160,exp3_plc_70_new,625160,78.145,0,,
exp3_plc_70_new_630840,exp3_plc_70_new,630840,78.855,0,,
exp3_plc_70_new_634120,exp3_plc_70_new,634120,79.265,0,,
exp3_plc_70_new_638600,exp3_plc_70_new,638600,79.825,0,,
exp3_plc_70_new_647480,exp3_plc_70_new,647480,80.935,0,,
exp3_plc_70_new_651640,exp3_plc_70_new,651640,81.455,0,,
exp3_plc_70_new_660440,exp3_plc_70_new,660440,82.555,0,,
exp3_plc_70_new_668520,exp3_plc_70_new,668520,83.565,0,,
exp3_plc_70_new_679720,exp3_plc_70_new,679720,84.965,0,,
exp3_plc_70_new_688840,exp3_plc_70_new,688840,86.105,0,,
exp3_plc_70_new_691720,exp3_plc_70_new,691720,86.465,0,,
exp3_plc_70_new_692280,exp3_plc_70_new,692280,86.535,0,,
exp3_plc_70_new_695080,exp3_plc_70_new,695080,86.885,0,,
exp3_plc_70_new_697720,exp3_plc_70_new,697720,87.215,0,,
exp3_plc_70_new_706920,exp3_plc_70_new,706920,88.365,1,,1
exp3_plc_70_new_708840,exp3_plc_70_new,708840,88.605,0,,
exp3_plc_70_new_709640,exp3_plc_70_new,709640,88.705,0,,
exp3_plc_70_new_710040,exp3_plc_70_new,710040,88.755,0,,
exp3_plc_70_new_726520,exp3_plc_70_new,726520,90.815,0,,
exp3_plc_70_new_737720,exp3_plc_70_new,737720,92.215,0,,
exp3_plc_70_new_740440,exp3_plc_70_new,740440,92.555,1,,1
exp3_plc_70_old_8280,exp3_plc_70_old,8280,1.035,0,,
exp3_plc_70_old_15400,exp3_plc_70_old,15400,1.925,0,,
exp3_plc_70_old_16920,exp3_plc_70_old,16920,2.115,0,,
exp3_plc_70_old_18760,exp3_plc_70_old,18760,2.345,0,,
exp3_plc_70_old_19000,exp3_plc_70_old,19000,2.375,0,,
exp3_plc_70_old_21960,exp3_plc_70_old,21960,2.745,0,,
exp3_plc_70_old_22200,exp3_plc_70_old,22200,2.775,0,,
exp3_plc_70_old_25400,exp3_plc_70_old,25400,3.175,0,,
exp3_plc_70_old_25640,exp3_plc_70_old,25640,3.205,0,,
exp3_plc_70_old_27480,exp3_plc_70_old,27480,3.435,0,,
exp3_plc_70_old_29720,exp3_plc_70_old,29720,3.715,0,,
exp3_plc_70_old_31640,exp3_plc_70_old,31640,3.955,0,,
exp3_plc_70_old_42520,exp3_plc_70_old,42520,5.315,0,,
exp3_plc_70_old_51960,exp3_plc_70_old,51960,6.495,0,,
exp3_plc_70_old_56440,exp3_plc_70_old,56440,7.055,0,,
exp3_plc_70_old_62120,exp3_plc_70_old,62120,7.765,0,,
exp3_plc_70_old_69160,exp3_plc_70_old,69160,8.645,0,,
exp3_plc_70_old_75720,exp3_plc_70_old,75720,9.465,0,,
exp3_plc_70_old_77560,exp3_plc_70_old,77560,9.695,1,1,
exp3_plc_70_old_79560,exp3_plc_70_old,79560,9.945,0,,
exp3_plc_70_old_83880,exp3_plc_70_old,83880,10.485,0,,
exp3_plc_70_old_100040,exp3_plc_70_old,100040,12.505,0,,
exp3_plc_70_old_103160,exp3_plc_70_old,103160,12.895,0,,
exp3_plc_70_old_116040,exp3_plc_70_old,116040,14.505,0,,
exp3_plc_70_old_116200,exp3_plc_70_old,116200,14.525,0,,
exp3_plc_70_old_125000,exp3_plc_70_old,125000,15.625,0,,
exp3_plc_70_old_127480,exp3_plc_70_old,127480,15.935,1,1,
exp3_plc_70_old_130920,exp3_plc_70_old,130920,16.365,0,,
exp3_plc_70_old_133560,exp3_plc_70_old,133560,16.695,0,,
exp3_plc_70_old_144200,exp3_plc_70_old,144200,18.025,0,,
exp3_plc_70_old_159800,exp3_plc_70_old,159800,19.975,0,,
exp3_plc_70_old_161560,exp3_plc_70_old,161560,20.195,0,,
exp3_plc_70_old_169880,exp3_plc_70_old,169880,21.235,0,,
exp3_plc_70_old_177960,exp3_plc_70_old,177960,22.245,0,,
exp3_plc_70_old_179560,exp3_plc_70_old,179560,22.445,0,,
exp3_plc_70_old_181560,exp3_plc_70_old,181560,22.695,0,,
exp3_plc_70_old_183400,exp3_plc_70_old,183400,22.925,0,,
exp3_plc_70_old_197960,exp3_plc_70_old,197960,24.745,0,,
exp3_plc_70_old_214680,exp3_plc_70_old,214680,26.835,0,,
exp3_plc_70_old_216520,exp3_plc_70_old,216520,27.065,0,,
exp3_plc_70_old_216840,exp3_plc_70_old,216840,27.105,0,,
exp3_plc_70_old_219560,exp3_plc_70_old,219560,27.445,0,,
exp3_plc_70_old_223160,exp3_plc_70_old,223160,27.895,0,,
exp3_plc_70_old_227240,exp3_plc_70_old,227240,28.405,0,,
exp3_plc_70_old_229160,exp3_plc_70_old,229160,28.645,0,,
exp3_plc_70_old_239880,exp3_plc_70_old,239880,29.985,0,,
exp3_plc_70_old_254040,exp3_plc_70_old,254040,31.755,0,,
exp3_plc_70_old_259800,exp3_plc_70_old,259800,32.475,0,,
exp3_plc_70_old_267720,exp3_plc_70_old,267720,33.465,0,,
exp3_plc_70_old_276200,exp3_plc_70_old,276200,34.525,0,,
exp3_plc_70_old_280280,exp3_plc_70_old,280280,35.035,0,,
exp3_plc_70_old_282200,exp3_plc_70_old,282200,35.275,0,,
exp3_plc_70_old_289720,exp3_plc_70_old,289720,36.215,0,,
exp3_plc_70_old_299720,exp3_plc_70_old,299720,37.465,0,,
exp3_plc_70_old_310440,exp3_plc_70_old,310440,38.805,0,,
exp3_plc_70_old_315160,exp3_plc_70_old,315160,39.395,0,,
exp3_plc_70_old_322600,exp3_plc_70_old,322600,40.325,0,,
exp3_plc_70_old_323160,exp3_plc_70_old,323160,40.395,0,,
exp3_plc_70_old_326040,exp3_plc_70_old,326040,40.755,0,,
exp3_plc_70_old_328520,exp3_plc_70_old,328520,41.065,0,,
exp3_plc_70_old_338920,exp3_plc_70_old,338920,42.365,0,,
exp3_plc_70_old_351400,exp3_plc_70_old,351400,43.925,0,,
exp3_plc_70_old_355080,exp3_plc_70_old,355080,44.385,0,,
exp3_plc_70_old_365960,exp3_plc_70_old,365960,45.745,0,,
exp3_plc_70_old_368200,exp3_plc_70_old,368200,46.025,1,,1
exp3_plc_70_old_379720,exp3_plc_70_old,379720,47.465,0,,
exp3_plc_70_old_383000,exp3_plc_70_old,383000,47.875,0,,
exp3_plc_70_old_387240,exp3_plc_70_old,387240,48.405,0,,
exp3_plc_70_old_390360,exp3_plc_70_old,390360,48.795,0,,
exp3_plc_70_old_393480,exp3_plc_70_old,393480,49.185,0,,
exp3_plc_70_old_395640,exp3_plc_70_old,395640,49.455,0,,
exp3_plc_70_old_397960,exp3_plc_70_old,397960,49.745,0,,
exp3_plc_70_old_399800,exp3_plc_70_old,399800,49.975,0,,
exp3_plc_70_old_404520,exp3_plc_70_old,404520,50.565,0,,
exp3_plc_70_old_410520,exp3_plc_70_old,410520,51.315,0,,
exp3_plc_70_old_424600,exp3_plc_70_old,424600,53.075,0,,
exp3_plc_70_old_430440,exp3_plc_70_old,430440,53.805,0,,
exp3_plc_70_old_437880,exp3_plc_70_old,437880,54.735,0,,
exp3_plc_70_old_447880,exp3_plc_70_old,447880,55.985,0,,
exp3_plc_70_old_452040,exp3_plc_70_old,452040,56.505,0,,
exp3_plc_70_old_464040,exp3_plc_70_old,464040,58.005,0,,
exp3_plc_70_old_469000,exp3_plc_70_old,469000,58.625,0,,
exp3_plc_70_old_481880,exp3_plc_70_old,481880,60.235,0,,
exp3_plc_70_old_482120,exp3_plc_70_old,482120,60.265,0,,
exp3_plc_70_old_493400,exp3_plc_70_old,493400,61.675,0,,
exp3_plc_70_old_496520,exp3_plc_70_old,496520,62.065,0,,
exp3_plc_70_old_498920,exp3_plc_70_old,498920,62.365,0,,
exp3_plc_70_old_508440,exp3_plc_70_old,508440,63.555,0,,
exp3_plc_70_old_521960,exp3_plc_70_old,521960,65.245,0,,
exp3_plc_70_old_522280,exp3_plc_70_old,522280,65.285,0,,
exp3_plc_70_old_526440,exp3_plc_70_old,526440,65.805,0,,
exp3_plc_70_old_534280,exp3_plc_70_old,534280,66.785,0,,
exp3_plc_70_old_542360,exp3_plc_70_old,542360,67.795,0,,
exp3_plc_70_old_542520,exp3_plc_70_old,542520,67.815,0,,
exp3_plc_70_old_543720,exp3_plc_70_old,543720,67.965,0,,
exp3_plc_70_old_547560,exp3_plc_70_old,547560,68.445,0,,
exp3_plc_70_old_555880,exp3_plc_70_old,555880,69.485,0,,
exp3_plc_70_old_563000,exp3_plc_70_old,563000,70.375,0,,
exp3_plc_70_old_578680,exp3_plc_70_old,578680,72.335,0,,
exp3_plc_70_old_580760,exp3_plc_70_old,580760,72.595,0,,
exp3_plc_70_old_582600,exp3_plc_70_old,582600,72.825,0,,
exp3_plc_70_old_582840,exp3_plc_70_old,582840,72.855,0,,
exp3_plc_70_old_585800,exp3_plc_70_old,585800,73.225,0,,
exp3_plc_70_old_589480,exp3_plc_70_old,589480,73.685,0,,
exp3_plc_70_old_592040,exp3_plc_70_old,592040,74.005,0,,
exp3_plc_70_old_593800,exp3_plc_70_old,593800,74.225,0,,
exp3_plc_70_old_595640,exp3_plc_70_old,595640,74.455,0,,
exp3_plc_70_old_605800,exp3_plc_70_old,605800,75.725,0,,
exp3_plc_70_old_606040,exp3_plc_70_old,606040,75.755,0,,
exp3_plc_70_old_618840,exp3_plc_70_old,618840,77.355,0,,
exp3_plc_70_old_620120,exp3_plc_70_old,620120,77.515,0,,
exp3_plc_70_old_625880,exp3_plc_70_old,625880,78.235,0,,
exp3_plc_70_old_633720,exp3_plc_70_old,633720,79.215,0,,
exp3_plc_70_old_633960,exp3_plc_70_old,633960,79.245,0,,
exp3_plc_70_old_643160,exp3_plc_70_old,643160,80.395,0,,
exp3_plc_70_old_647400,exp3_plc_70_old,647400,80.925,0,,
exp3_plc_70_old_656120,exp3_plc_70_old,656120,82.015,0,,
exp3_plc_70_old_663960,exp3_plc_70_old,663960,82.995,0,,
exp3_plc_70_old_675080,exp3_plc_70_old,675080,84.385,0,,
exp3_plc_70_old_687400,exp3_plc_70_old,687400,85.925,0,,
exp3_plc_70_old_687960,exp3_plc_70_old,687960,85.995,0,,
exp3_plc_70_old_693400,exp3_plc_70_old,693400,86.675,0,,
exp3_plc_70_old_698520,exp3_plc_70_old,698520,87.315,0,,
exp3_plc_70_old_704760,exp3_plc_70_old,704760,88.095,0,,
exp3_plc_70_old_717880,exp3_plc_70_old,717880,89.735,0,,
exp3_plc_70_old_721560,exp3_plc_70_old,721560,90.195,0,,
exp3_plc_70_old_732360,exp3_plc_70_old,732360,91.545,0,,
exp3_plc_70_old_734920,exp3_plc_70_old,734920,91.865,1,,1
exp3_plc_80_new_6120,exp3_plc_80_new,6120,0.765,1,,1
exp3_plc_80_new_10360,exp3_plc_80_new,10360,1.295,0,,
exp3_plc_80_new_16760,exp3_plc_80_new,16760,2.095,1,,1
exp3_plc_80_new_19400,exp3_plc_80_new,19400,2.425,0,,
exp3_plc_80_new_21560,exp3_plc_80_new,21560,2.695,0,,
exp3_plc_80_new_23720,exp3_plc_80_new,23720,2.965,0,,
exp3_plc_80_new_26680,exp3_plc_80_new,26680,3.335,0,,
exp3_plc_80_new_28040,exp3_plc_80_new,28040,3.505,0,,
exp3_plc_80_new_30200,exp3_plc_80_new,30200,3.775,0,,
exp3_plc_80_new_34520,exp3_plc_80_new,34520,4.315,0,,
exp3_plc_80_new_36440,exp3_plc_80_new,36440,4.555,0,,
exp3_plc_80_new_36760,exp3_plc_80_new,36760,4.595,0,,
exp3_plc_80_new_41400,exp3_plc_80_new,41400,5.175,0,,
exp3_plc_80_new_43480,exp3_plc_80_new,43480,5.435,0,,
exp3_plc_80_new_45400,exp3_plc_80_new,45400,5.675,0,,
exp3_plc_80_new_47000,exp3_plc_80_new,47000,5.875,0,,
exp3_plc_80_new_53800,exp3_plc_80_new,53800,6.725,0,,
exp3_plc_80_new_57720,exp3_plc_80_new,57720,7.215,0,,
exp3_plc_80_new_59960,exp3_plc_80_new,59960,7.495,0,,
exp3_plc_80_new_61560,exp3_plc_80_new,61560,7.695,0,,
exp3_plc_80_new_63240,exp3_plc_80_new,63240,7.905,0,,
exp3_plc_80_new_65000,exp3_plc_80_new,65000,8.125,0,,
exp3_plc_80_new_67480,exp3_plc_80_new,67480,8.435,0,,
exp3_plc_80_new_75320,exp3_plc_80_new,75320,9.415,0,,
exp3_plc_80_new_84040,exp3_plc_80_new,84040,10.505,0,,
exp3_plc_80_new_87400,exp3_plc_80_new,87400,10.925,1,,1
exp3_plc_80_new_91320,exp3_plc_80_new,91320,11.415,0,,
exp3_plc_80_new_91720,exp3_plc_80_new,91720,11.465,0,,
exp3_plc_80_new_102120,exp3_plc_80_new,102120,12.765,0,,
exp3_plc_80_new_105160,exp3_plc_80_new,105160,13.145,0,,
exp3_plc_80_new_109720,exp3_plc_80_new,109720,13.715,0,,
exp3_plc_80_new_115080,exp3_plc_80_new,115080,14.385,0,,
exp3_plc_80_new_119240,exp3_plc_80_new,119240,14.905,0,,
exp3_plc_80_new_120600,exp3_plc_80_new,120600,15.075,0,,
exp3_plc_80_new_121720,exp3_plc_80_new,121720,15.215,0,,
exp3_plc_80_new_123960,exp3_plc_80_new,123960,15.495,0,,
exp3_plc_80_new_126440,exp3_plc_80_new,126440,15.805,0,,
exp3_plc_80_new_133560,exp3_plc_80_new,133560,16.695,0,,
exp3_plc_80_new_133960,exp3_plc_80_new,133960,16.745,0,,
exp3_plc_80_new_136760,exp3_plc_80_new,136760,17.095,0,,
exp3_plc_80_new_139640,exp3_plc_80_new,139640,17.455,0,,
exp3_plc_80_new_143080,exp3_plc_80_new,143080,17.885,0,,
exp3_plc_80_new_149400,exp3_plc_80_new,149400,18.675,0,,
exp3_plc_80_new_159000,exp3_plc_80_new,159000,19.875,1,,1
exp3_plc_80_new_161000,exp3_plc_80_new,161000,20.125,0,,
exp3_plc_80_new_164440,exp3_plc_80_new,164440,20.555,0,,
exp3_plc_80_new_168120,exp3_plc_80_new,168120,21.015,0,,
exp3_plc_80_new_173560,exp3_plc_80_new,173560,21.695,0,,
exp3_plc_80_new_175720,exp3_plc_80_new,175720,21.965,0,,
exp3_plc_80_new_181400,exp3_plc_80_new,181400,22.675,0,,
exp3_plc_80_new_183160,exp3_plc_80_new,183160,22.895,0,,
exp3_plc_80_new_184600,exp3_plc_80_new,184600,23.075,0,,
exp3_plc_80_new_187320,exp3_plc_80_new,187320,23.415,0,,
exp3_plc_80_new_188760,exp3_plc_80_new,188760,23.595,0,,
exp3_plc_80_new_204120,exp3_plc_80_new,204120,25.515,0,,
exp3_plc_80_new_210680,exp3_plc_80_new,210680,26.335,0,,
exp3_plc_80_new_215160,exp3_plc_80_new,215160,26.895,0,,
exp3_plc_80_new_219240,exp3_plc_80_new,219240,27.405,0,,
exp3_plc_80_new_221480,exp3_plc_80_new,221480,27.685,0,,
exp3_plc_80_new_223320,exp3_plc_80_new,223320,27.915,0,,
exp3_plc_80_new_223640,exp3_plc_80_new,223640,27.955,0,,
exp3_plc_80_new_225880,exp3_plc_80_new,225880,28.235,0,,
exp3_plc_80_new_226440,exp3_plc_80_new,226440,28.305,0,,
exp3_plc_80_new_226600,exp3_plc_80_new,226600,28.325,0,,
exp3_plc_80_new_229800,exp3_plc_80_new,229800,28.725,0,,
exp3_plc_80_new_234120,exp3_plc_80_new,234120,29.265,0,,
exp3_plc_80_new_235960,exp3_plc_80_new,235960,29.495,0,,
exp3_plc_80_new_236680,exp3_plc_80_new,236680,29.585,0,,
exp3_plc_80_new_245960,exp3_plc_80_new,245960,30.745,0,,
exp3_plc_80_new_246600,exp3_plc_80_new,246600,30.825,0,,
exp3_plc_80_new_246840,exp3_plc_80_new,246840,30.855,0,,
exp3_plc_80_new_253000,exp3_plc_80_new,253000,31.625,0,,
exp3_plc_80_new_257560,exp3_plc_80_new,257560,32.195,0,,
exp3_plc_80_new_261000,exp3_plc_80_new,261000,32.625,0,,
exp3_plc_80_new_266600,exp3_plc_80_new,266600,33.325,0,,
exp3_plc_80_new_268120,exp3_plc_80_new,268120,33.515,0,,
exp3_plc_80_new_271640,exp3_plc_80_new,271640,33.955,0,,
exp3_plc_80_new_274680,exp3_plc_80_new,274680,34.335,0,,
exp3_plc_80_new_283640,exp3_plc_80_new,283640,35.455,0,,
exp3_plc_80_new_287400,exp3_plc_80_new,287400,35.925,0,,
exp3_plc_80_new_295160,exp3_plc_80_new,295160,36.895,0,,
exp3_plc_80_new_306200,exp3_plc_80_new,306200,38.275,0,,
exp3_plc_80_new_315880,exp3_plc_80_new,315880,39.485,0,,
exp3_plc_80_new_316520,exp3_plc_80_new,316520,39.565,0,,
exp3_plc_80_new_319000,exp3_plc_80_new,319000,39.875,0,,
exp3_plc_80_new_326600,exp3_plc_80_new,326600,40.825,0,,
exp3_plc_80_new_330840,exp3_plc_80_new,330840,41.355,0,,
exp3_plc_80_new_333400,exp3_plc_80_new,333400,41.675,0,,
exp3_plc_80_new_340680,exp3_plc_80_new,340680,42.585,0,,
exp3_plc_80_new_344760,exp3_plc_80_new,344760,43.095,0,,
exp3_plc_80_new_357800,exp3_plc_80_new,357800,44.725,0,,
exp3_plc_80_new_361480,exp3_plc_80_new,361480,45.185,0,,
exp3_plc_80_new_370360,exp3_plc_80_new,370360,46.295,0,,
exp3_plc_80_new_371800,exp3_plc_80_new,371800,46.475,0,,
exp3_plc_80_new_374200,exp3_plc_80_new,374200,46.775,0,,
exp3_plc_80_new_380120,exp3_plc_80_new,380120,47.515,0,,
exp3_plc_80_new_382200,exp3_plc_80_new,382200,47.775,1,,1
exp3_plc_80_new_389320,exp3_plc_80_new,389320,48.665,0,,
exp3_plc_80_new_390760,exp3_plc_80_new,390760,48.845,0,,
exp3_plc_80_new_392360,exp3_plc_80_new,392360,49.045,0,,
exp3_plc_80_new_396760,exp3_plc_80_new,396760,49.595,0,,
exp3_plc_80_new_399400,exp3_plc_80_new,399400,49.925,0,,
exp3_plc_80_new_401640,exp3_plc_80_new,401640,50.205,0,,
exp3_plc_80_new_405800,exp3_plc_80_new,405800,50.725,0,,
exp3_plc_80_new_407560,exp3_plc_80_new,407560,50.945,0,,
exp3_plc_80_new_417640,exp3_plc_80_new,417640,52.205,0,,
exp3_plc_80_new_417880,exp3_plc_80_new,417880,52.235,0,,
exp3_plc_80_new_420840,exp3_plc_80_new,420840,52.605,0,,
exp3_plc_80_new_422760,exp3_plc_80_new,422760,52.845,0,,
