audio_down_id,time,label,unnature,sharpdecline
exp3_plc_70_old_625880,78.235,0,,
exp3_plc_70_old_633720,79.215,0,,
exp3_plc_70_old_633960,79.245,0,,
exp3_plc_70_old_643160,80.395,0,,
exp3_plc_70_old_647400,80.925,0,,
exp3_plc_70_old_656120,82.015,0,,
exp3_plc_70_old_663960,82.995,0,,
exp3_plc_70_old_675080,84.385,0,,
exp3_plc_70_old_687400,85.925,0,,
exp3_plc_70_old_687960,85.995,0,,
exp3_plc_70_old_693400,86.675,0,,
exp3_plc_70_old_698520,87.315,0,,
exp3_plc_70_old_704760,88.095,0,,
exp3_plc_70_old_717880,89.735,0,,
exp3_plc_70_old_721560,90.195,0,,
exp3_plc_70_old_732360,91.545,0,,
exp3_plc_70_old_734920,91.865,1,,1
exp3_plc_80_new_6120,0.765,1,,1
exp3_plc_80_new_10360,1.295,0,,
exp3_plc_80_new_16760,2.095,1,,1
exp3_plc_80_new_19400,2.425,0,,
exp3_plc_80_new_21560,2.695,0,,
exp3_plc_80_new_23720,2.965,0,,
exp3_plc_80_new_26680,3.335,0,,
exp3_plc_80_new_28040,3.505,0,,
exp3_plc_80_new_30200,3.775,0,,
exp3_plc_80_new_34520,4.315,0,,
exp3_plc_80_new_36440,4.555,0,,
exp3_plc_80_new_36760,4.595,0,,
exp3_plc_80_new_41400,5.175,0,,
exp3_plc_80_new_43480,5.435,0,,
exp3_plc_80_new_45400,5.675,0,,
exp3_plc_80_new_47000,5.875,0,,
exp3_plc_80_new_53800,6.725,0,,
exp3_plc_80_new_57720,7.215,0,,
exp3_plc_80_new_59960,7.495,0,,
exp3_plc_80_new_61560,7.695,0,,
exp3_plc_80_new_63240,7.905,0,,
exp3_plc_80_new_65000,8.125,0,,
exp3_plc_80_new_67480,8.435,0,,
exp3_plc_80_new_75320,9.415,0,,
exp3_plc_80_new_84040,10.505,0,,
exp3_plc_80_new_87400,10.925,1,,1
exp3_plc_80_new_91320,11.415,0,,
exp3_plc_80_new_91720,11.465,0,,
exp3_plc_80_new_102120,12.765,0,,
exp3_plc_80_new_105160,13.145,0,,
exp3_plc_80_new_109720,13.715,0,,
exp3_plc_80_new_115080,14.385,0,,
exp3_plc_80_new_119240,14.905,0,,
exp3_plc_80_new_120600,15.075,0,,
exp3_plc_80_new_121720,15.215,0,,
exp3_plc_80_new_123960,15.495,0,,
exp3_plc_80_new_126440,15.805,0,,
exp3_plc_80_new_133560,16.695,0,,
exp3_plc_80_new_133960,16.745,0,,
exp3_plc_80_new_136760,17.095,0,,
exp3_plc_80_new_139640,17.455,0,,
exp3_plc_80_new_143080,17.885,0,,
exp3_plc_80_new_149400,18.675,0,,
exp3_plc_80_new_159000,19.875,1,,1
exp3_plc_80_new_161000,20.125,0,,
exp3_plc_80_new_164440,20.555,0,,
exp3_plc_80_new_168120,21.015,0,,
exp3_plc_80_new_173560,21.695,0,,
exp3_plc_80_new_175720,21.965,0,,
exp3_plc_80_new_181400,22.675,0,,
exp3_plc_80_new_183160,22.895,0,,
exp3_plc_80_new_184600,23.075,0,,
exp3_plc_80_new_187320,23.415,0,,
exp3_plc_80_new_188760,23.595,0,,
exp3_plc_80_new_204120,25.515,0,,
exp3_plc_80_new_210680,26.335,0,,
exp3_plc_80_new_215160,26.895,0,,
exp3_plc_80_new_219240,27.405,0,,
exp3_plc_80_new_221480,27.685,0,,
exp3_plc_80_new_223320,27.915,0,,
exp3_plc_80_new_223640,27.955,0,,
exp3_plc_80_new_225880,28.235,0,,
exp3_plc_80_new_226440,28.305,0,,
exp3_plc_80_new_226600,28.325,0,,
exp3_plc_80_new_229800,28.725,0,,
exp3_plc_80_new_234120,29.265,0,,
exp3_plc_80_new_235960,29.495,0,,
exp3_plc_80_new_236680,29.585,0,,
exp3_plc_80_new_245960,30.745,0,,
exp3_plc_80_new_246600,30.825,0,,
exp3_plc_80_new_246840,30.855,0,,
exp3_plc_80_new_253000,31.625,0,,
exp3_plc_80_new_257560,32.195,0,,
exp3_plc_80_new_261000,32.625,0,,
exp3_plc_80_new_266600,33.325,0,,
exp3_plc_80_new_268120,33.515,0,,
exp3_plc_80_new_271640,33.955,0,,
exp3_plc_80_new_274680,34.335,0,,
exp3_plc_80_new_283640,35.455,0,,
exp3_plc_80_new_287400,35.925,0,,
exp3_plc_80_new_295160,36.895,0,,
exp3_plc_80_new_306200,38.275,0,,
exp3_plc_80_new_315880,39.485,0,,
exp3_plc_80_new_316520,39.565,0,,
exp3_plc_80_new_319000,39.875,0,,
exp3_plc_80_new_326600,40.825,0,,
exp3_plc_80_new_330840,41.355,0,,
exp3_plc_80_new_333400,41.675,0,,
exp3_plc_80_new_340680,42.585,0,,
exp3_plc_80_new_344760,43.095,0,,
exp3_plc_80_new_357800,44.725,0,,
exp3_plc_80_new_361480,45.185,0,,
exp3_plc_80_new_370360,46.295,0,,
exp3_plc_80_new_371800,46.475,0,,
exp3_plc_80_new_374200,46.775,0,,
exp3_plc_80_new_380120,47.515,0,,
exp3_plc_80_new_382200,47.775,1,,1
exp3_plc_80_new_389320,48.665,0,,
exp3_plc_80_new_390760,48.845,0,,
exp3_plc_80_new_392360,49.045,0,,
exp3_plc_80_new_396760,49.595,0,,
exp3_plc_80_new_399400,49.925,0,,
exp3_plc_80_new_401640,50.205,0,,
exp3_plc_80_new_405800,50.725,0,,
exp3_plc_80_new_407560,50.945,0,,
exp3_plc_80_new_417640,52.205,0,,
exp3_plc_80_new_417880,52.235,0,,
exp3_plc_80_new_420840,52.605,0,,
exp3_plc_80_new_422760,52.845,0,,
exp3_plc_80_new_424520,53.065,0,,
exp3_plc_80_new_436680,54.585,0,,
exp3_plc_80_new_439720,54.965,0,,
exp3_plc_80_new_441160,55.145,0,,
exp3_plc_80_new_443560,55.445,0,,
exp3_plc_80_new_451640,56.455,0,,
exp3_plc_80_new_453160,56.645,0,,
exp3_plc_80_new_456920,57.115,0,,
exp3_plc_80_new_463960,57.995,0,,
exp3_plc_80_new_466360,58.295,0,,
exp3_plc_80_new_469080,58.635,0,,
exp3_plc_80_new_474360,59.295,0,,
exp3_plc_80_new_483080,60.385,0,,
exp3_plc_80_new_487160,60.895,0,,
exp3_plc_80_new_492440,61.555,0,,
exp3_plc_80_new_495400,61.925,0,,
exp3_plc_80_new_496200,62.025,0,,
exp3_plc_80_new_498120,62.265,0,,
exp3_plc_80_new_498520,62.315,0,,
exp3_plc_80_new_501240,62.655,0,,
exp3_plc_80_new_504600,63.075,0,,
exp3_plc_80_new_513080,64.135,1,,1
exp3_plc_80_new_515080,64.385,0,,
exp3_plc_80_new_522680,65.335,0,,
exp3_plc_80_new_525320,65.665,0,,
exp3_plc_80_new_528840,66.105,0,,
exp3_plc_80_new_529400,66.175,0,,
exp3_plc_80_new_531320,66.415,0,,
exp3_plc_80_new_533320,66.665,0,,
exp3_plc_80_new_538840,67.355,0,,
exp3_plc_80_new_540760,67.595,0,,
exp3_plc_80_new_547400,68.425,0,,
exp3_plc_80_new_549160,68.645,0,,
exp3_plc_80_new_550680,68.835,0,,
exp3_plc_80_new_551480,68.935,0,,
exp3_plc_80_new_553320,69.165,0,,
exp3_plc_80_new_554520,69.315,0,,
exp3_plc_80_new_561880,70.235,0,,
exp3_plc_80_new_569000,71.125,0,,
exp3_plc_80_new_569880,71.235,0,,
exp3_plc_80_new_580920,72.615,0,,
exp3_plc_80_new_583480,72.935,0,,
exp3_plc_80_new_585800,73.225,0,,
exp3_plc_80_new_587720,73.465,0,,
exp3_plc_80_new_590200,73.775,0,,
exp3_plc_80_new_593160,74.145,0,,
exp3_plc_80_new_595480,74.435,0,,
exp3_plc_80_new_595960,74.495,0,,
exp3_plc_80_new_600120,75.015,0,,
exp3_plc_80_new_601960,75.245,0,,
exp3_plc_80_new_602360,75.295,0,,
exp3_plc_80_new_606200,75.775,0,,
exp3_plc_80_new_608760,76.095,1,,1
exp3_plc_80_new_612040,76.505,0,,
exp3_plc_80_new_612520,76.565,0,,
exp3_plc_80_new_621000,77.625,1,,1
exp3_plc_80_new_626440,78.305,0,,
exp3_plc_80_new_631320,78.915,0,,
exp3_plc_80_new_640120,80.015,0,,
exp3_plc_80_new_648440,81.055,0,,
exp3_plc_80_new_649000,81.125,0,,
exp3_plc_80_new_652760,81.595,0,,
exp3_plc_80_new_658200,82.275,0,,
exp3_plc_80_new_661000,82.625,0,,
exp3_plc_80_new_668920,83.615,0,,
exp3_plc_80_new_671320,83.915,0,,
exp3_plc_80_new_676920,84.615,0,,
exp3_plc_80_new_680200,85.025,0,,
exp3_plc_80_new_695720,86.965,0,,
exp3_plc_80_new_696200,87.025,0,,
exp3_plc_80_new_698600,87.325,0,,
exp3_plc_80_new_699640,87.455,0,,
exp3_plc_80_new_703880,87.985,0,,
exp3_plc_80_new_707560,88.445,0,,
exp3_plc_80_new_709160,88.645,0,,
exp3_plc_80_new_715640,89.455,0,,
exp3_plc_80_new_721240,90.155,0,,
exp3_plc_80_new_722840,90.355,0,,
exp3_plc_80_new_725560,90.695,0,,
exp3_plc_80_new_740200,92.525,0,,
exp3_plc_80_new_744120,93.015,1,,1
exp3_plc_80_old_12120,1.515,0,,
exp3_plc_80_old_14920,1.865,0,,
exp3_plc_80_old_16600,2.075,0,,
exp3_plc_80_old_18920,2.365,0,,
exp3_plc_80_old_21960,2.745,0,,
exp3_plc_80_old_22360,2.795,0,,
exp3_plc_80_old_25400,3.175,0,,
exp3_plc_80_old_29720,3.715,0,,
exp3_plc_80_old_31720,3.965,0,,
exp3_plc_80_old_42600,5.325,0,,
exp3_plc_80_old_53240,6.655,0,,
exp3_plc_80_old_57080,7.135,0,,
exp3_plc_80_old_61080,7.635,0,,
exp3_plc_80_old_63080,7.885,0,,
exp3_plc_80_old_71320,8.915,0,,
exp3_plc_80_old_79880,9.985,0,,
exp3_plc_80_old_83560,10.445,1,,1
exp3_plc_80_old_87080,10.885,0,,
exp3_plc_80_old_105240,13.155,0,,
exp3_plc_80_old_116120,14.515,0,,
exp3_plc_80_old_116920,14.615,0,,
exp3_plc_80_old_129640,16.205,0,,
exp3_plc_80_old_134680,16.835,0,,
exp3_plc_80_old_138280,17.285,0,,
exp3_plc_80_old_144600,18.075,0,,
exp3_plc_80_old_160280,20.035,0,,
exp3_plc_80_old_162040,20.255,0,,
exp3_plc_80_old_167880,20.985,0,,
exp3_plc_80_old_170200,21.275,0,,
exp3_plc_80_old_178200,22.275,0,,
exp3_plc_80_old_179480,22.435,0,,
exp3_plc_80_old_183400,22.925,0,,
exp3_plc_80_old_199320,24.915,0,,
exp3_plc_80_old_212120,26.515,0,,
exp3_plc_80_old_214520,26.815,0,,
exp3_plc_80_old_216440,27.055,0,,
exp3_plc_80_old_218680,27.335,0,,
exp3_plc_80_old_221560,27.695,0,,
exp3_plc_80_old_221800,27.725,0,,
exp3_plc_80_old_224920,28.115,0,,
exp3_plc_80_old_229240,28.655,0,,
exp3_plc_80_old_231160,28.895,0,,
exp3_plc_80_old_241480,30.185,0,,
exp3_plc_80_old_241720,30.215,0,,
exp3_plc_80_old_247640,30.955,0,,
exp3_plc_80_old_255560,31.945,0,,
exp3_plc_80_old_261240,32.655,0,,
exp3_plc_80_old_268840,33.605,0,,
exp3_plc_80_old_269000,33.625,0,,
exp3_plc_80_old_277400,34.675,0,,
exp3_plc_80_old_282280,35.285,0,,
exp3_plc_80_old_291080,36.385,0,,
exp3_plc_80_old_301720,37.715,0,,
exp3_plc_80_old_311880,38.985,0,,
exp3_plc_80_old_314360,39.295,0,,
exp3_plc_80_old_323000,40.375,0,,
exp3_plc_80_old_326120,40.765,0,,
exp3_plc_80_old_328520,41.065,0,,
exp3_plc_80_old_338440,42.305,0,,
exp3_plc_80_old_351000,43.875,0,,
exp3_plc_80_old_351160,43.895,0,,
exp3_plc_80_old_354760,44.345,0,,
exp3_plc_80_old_367480,45.935,0,,
exp3_plc_80_old_369480,46.185,1,,1
exp3_plc_80_old_376920,47.115,0,,
exp3_plc_80_old_383800,47.975,0,,
exp3_plc_80_old_384760,48.095,0,,
exp3_plc_80_old_385080,48.135,0,,
exp3_plc_80_old_386760,48.345,0,,
exp3_plc_80_old_387160,48.395,0,,
exp3_plc_80_old_388280,48.535,0,,
exp3_plc_80_old_390200,48.775,0,,
exp3_plc_80_old_393400,49.175,0,,
exp3_plc_80_old_395480,49.435,0,,
exp3_plc_80_old_397720,49.715,0,,
exp3_plc_80_old_399480,49.935,0,,
exp3_plc_80_old_410200,51.275,0,,
exp3_plc_80_old_410520,51.315,0,,
exp3_plc_80_old_413640,51.705,0,,
exp3_plc_80_old_415800,51.975,0,,
exp3_plc_80_old_417560,52.195,0,,
exp3_plc_80_old_424360,53.045,0,,
exp3_plc_80_old_429960,53.745,0,,
exp3_plc_80_old_437480,54.685,0,,
exp3_plc_80_old_446200,55.775,1,,1
exp3_plc_80_old_447400,55.925,0,,
exp3_plc_80_old_451720,56.465,0,,
exp3_plc_80_old_467960,58.495,0,,
exp3_plc_80_old_481160,60.145,0,,
exp3_plc_80_old_490520,61.315,0,,
exp3_plc_80_old_493000,61.625,0,,
exp3_plc_80_old_496440,62.055,0,,
exp3_plc_80_old_499000,62.375,0,,
exp3_plc_80_old_509320,63.665,0,,
exp3_plc_80_old_517160,64.645,0,,
exp3_plc_80_old_520920,65.115,0,,
exp3_plc_80_old_524520,65.565,0,,
exp3_plc_80_old_527640,65.955,0,,
exp3_plc_80_old_529080,66.135,0,,
exp3_plc_80_old_536200,67.025,0,,
exp3_plc_80_old_543000,67.875,0,,
exp3_plc_80_old_544520,68.065,0,,
exp3_plc_80_old_546040,68.255,0,,
exp3_plc_80_old_547320,68.415,0,,
exp3_plc_80_old_549080,68.635,0,,
exp3_plc_80_old_550120,68.765,0,,
exp3_plc_80_old_560200,70.025,0,,
exp3_plc_80_old_565800,70.725,0,,
exp3_plc_80_old_576520,72.065,0,,
exp3_plc_80_old_580840,72.605,0,,
exp3_plc_80_old_583000,72.875,0,,
exp3_plc_80_old_585160,73.145,0,,
exp3_plc_80_old_588600,73.575,0,,
exp3_plc_80_old_588840,73.605,0,,
exp3_plc_80_old_591160,73.895,0,,
exp3_plc_80_old_591400,73.925,0,,
exp3_plc_80_old_595800,74.475,0,,
exp3_plc_80_old_597560,74.695,0,,
exp3_plc_80_old_602120,75.265,0,,
exp3_plc_80_old_605160,75.645,1,,1
exp3_plc_80_old_608280,76.035,0,,
exp3_plc_80_old_608600,76.075,0,,
exp3_plc_80_old_617000,77.125,0,,
exp3_plc_80_old_621880,77.735,0,,
exp3_plc_80_old_626680,78.335,0,,
exp3_plc_80_old_635400,79.425,0,,
exp3_plc_80_old_637400,79.675,0,,
exp3_plc_80_old_643240,80.405,0,,
exp3_plc_80_old_643960,80.495,0,,
exp3_plc_80_old_647720,80.965,0,,
exp3_plc_80_old_653800,81.725,0,,
exp3_plc_80_old_656840,82.105,0,,
exp3_plc_80_old_664760,83.095,0,,
exp3_plc_80_old_675720,84.465,0,,
exp3_plc_80_old_688200,86.025,0,,
exp3_plc_80_old_688760,86.095,0,,
exp3_plc_80_old_693400,86.675,0,,
exp3_plc_80_old_693960,86.745,0,,
exp3_plc_80_old_694760,86.845,0,,
exp3_plc_80_old_698920,87.365,0,,
exp3_plc_80_old_703960,87.995,0,,
exp3_plc_80_old_710280,88.785,0,,
exp3_plc_80_old_716280,89.535,0,,
exp3_plc_80_old_720600,90.075,0,,
exp3_plc_80_old_735640,91.955,0,,
exp3_plc_80_old_739560,92.445,1,,1
exp4_ns_coffee_-10_28920,3.615,0,,
exp4_ns_coffee_-10_30440,3.805,0,,
exp4_ns_coffee_-10_32440,4.055,0,,
exp4_ns_coffee_-10_38200,4.775,0,,
exp4_ns_coffee_-10_39640,4.955,0,,
exp4_ns_coffee_-10_49720,6.215,0,,
exp4_ns_coffee_-10_54760,6.845,0,,
exp4_ns_coffee_-10_55960,6.995,0,,
exp4_ns_coffee_-10_56120,7.015,0,,
exp4_ns_coffee_-10_58760,7.345,0,,
exp4_ns_coffee_-10_63560,7.945,0,,
exp4_ns_coffee_-10_65800,8.225,0,,
exp4_ns_coffee_-10_68200,8.525,0,,
exp4_ns_coffee_-10_68600,8.575,0,,
exp4_ns_coffee_-10_69480,8.685,0,,
exp4_ns_coffee_-10_70280,8.785,0,,
exp4_ns_coffee_-10_73880,9.235,0,,
exp4_ns_coffee_-10_74200,9.275,0,,
exp4_ns_coffee_-10_77800,9.725,0,,
exp4_ns_coffee_-10_84200,10.525,0,,
exp4_ns_coffee_-10_88920,11.115,0,,
exp4_ns_coffee_-10_91720,11.465,0,,
exp4_ns_coffee_-10_93080,11.635,0,,
exp4_ns_coffee_-10_93480,11.685,0,,
exp4_ns_coffee_-10_94440,11.805,0,,
exp4_ns_coffee_-10_97000,12.125,0,,
exp4_ns_coffee_-10_98280,12.285,0,,
exp4_ns_coffee_-10_98680,12.335,0,,
exp4_ns_coffee_-10_100360,12.545,0,,
exp4_ns_coffee_-10_101480,12.685,0,,
exp4_ns_coffee_-10_104520,13.065,0,,
exp4_ns_coffee_-10_104840,13.105,0,,
exp4_ns_coffee_-10_109320,13.665,0,,
exp4_ns_coffee_-10_109800,13.725,0,,
exp4_ns_coffee_-10_110120,13.765,0,,
exp4_ns_coffee_-10_111400,13.925,0,,
exp4_ns_coffee_-10_111640,13.955,0,,
exp4_ns_coffee_-10_115160,14.395,0,,
exp4_ns_coffee_-10_115720,14.465,0,,
exp4_ns_coffee_-10_119960,14.995,0,,
exp4_ns_coffee_-10_120280,15.035,0,,
exp4_ns_coffee_-10_121000,15.125,0,,
exp4_ns_coffee_-10_122120,15.265,0,,
exp4_ns_coffee_-10_123800,15.475,0,,
exp4_ns_coffee_-10_126680,15.835,0,,
exp4_ns_coffee_-10_127720,15.965,0,,
exp4_ns_coffee_-10_128680,16.085,0,,
exp4_ns_coffee_-10_133000,16.625,0,,
exp4_ns_coffee_-10_135560,16.945,0,,
exp4_ns_coffee_-10_140760,17.595,0,,
exp4_ns_coffee_-10_147640,18.455,0,,
exp4_ns_coffee_-10_148840,18.605,0,,
exp4_ns_coffee_-10_150600,18.825,0,,
exp4_ns_coffee_-10_152840,19.105,0,,
exp4_ns_coffee_-10_153240,19.155,0,,
exp4_ns_coffee_-10_155240,19.405,0,,
exp4_ns_coffee_-10_156920,19.615,0,,
exp4_ns_coffee_-10_157480,19.685,0,,
exp4_ns_coffee_-10_161400,20.175,0,,
exp4_ns_coffee_-10_164040,20.505,0,,
exp4_ns_coffee_-10_165640,20.705,0,,
exp4_ns_coffee_-10_171560,21.445,0,,
exp4_ns_coffee_-10_177560,22.195,0,,
exp4_ns_coffee_-10_178360,22.295,0,,
exp4_ns_coffee_-10_179320,22.415,0,,
exp4_ns_coffee_-10_179560,22.445,0,,
exp4_ns_coffee_-10_180840,22.605,0,,
exp4_ns_coffee_-10_181000,22.625,0,,
exp4_ns_coffee_-10_182680,22.835,0,,
exp4_ns_coffee_-10_185400,23.175,0,,
exp4_ns_coffee_-10_187160,23.395,0,,
exp4_ns_coffee_-10_188920,23.615,0,,
exp4_ns_coffee_-10_190200,23.775,0,,
exp4_ns_coffee_-10_202440,25.305,0,,
exp4_ns_coffee_-10_205560,25.695,0,,
exp4_ns_coffee_-10_207320,25.915,0,,
exp4_ns_coffee_-10_208440,26.055,0,,
exp4_ns_coffee_-10_212520,26.565,0,,
exp4_ns_coffee_-10_213000,26.625,0,,
exp4_ns_coffee_-10_213560,26.695,0,,
exp4_ns_coffee_-10_214520,26.815,0,,
exp4_ns_coffee_-10_220760,27.595,0,,
exp4_ns_coffee_-10_222040,27.755,0,,
exp4_ns_coffee_-10_223080,27.885,0,,
exp4_ns_coffee_-10_225000,28.125,0,,
exp4_ns_coffee_-10_225160,28.145,0,,
exp4_ns_coffee_-10_241160,30.145,0,,
exp4_ns_coffee_-10_244520,30.565,0,,
exp4_ns_coffee_-10_244840,30.605,0,,
exp4_ns_coffee_-10_251160,31.395,0,,
exp4_ns_coffee_-10_251720,31.465,0,,
exp4_ns_coffee_-10_253640,31.705,0,,
exp4_ns_coffee_-10_254360,31.795,0,,
exp4_ns_coffee_-10_258440,32.305,0,,
exp4_ns_coffee_-10_258680,32.335,0,,
exp4_ns_coffee_-10_259160,32.395,0,,
exp4_ns_coffee_-10_271240,33.905,0,,
exp4_ns_coffee_-10_273000,34.125,0,,
exp4_ns_coffee_-10_274760,34.345,0,,
exp4_ns_coffee_-10_275960,34.495,0,,
exp4_ns_coffee_-10_278520,34.815,0,,
exp4_ns_coffee_-10_283640,35.455,0,,
exp4_ns_coffee_-10_286040,35.755,0,,
exp4_ns_coffee_-10_288520,36.065,0,,
exp4_ns_coffee_-10_293080,36.635,0,,
exp4_ns_coffee_-10_294360,36.795,0,,
exp4_ns_coffee_-10_295480,36.935,0,,
exp4_ns_coffee_-10_299640,37.455,0,,
exp4_ns_coffee_-10_300200,37.525,0,,
exp4_ns_coffee_-10_311560,38.945,0,,
exp4_ns_coffee_-10_313960,39.245,0,,
exp4_ns_coffee_-10_323640,40.455,0,,
exp4_ns_coffee_-10_324200,40.525,0,,
exp4_ns_coffee_-10_324600,40.575,0,,
exp4_ns_coffee_-10_328200,41.025,0,,
exp4_ns_coffee_-10_329480,41.185,0,,
exp4_ns_coffee_-10_331960,41.495,0,,
exp4_ns_coffee_-10_332200,41.525,0,,
exp4_ns_coffee_-10_332440,41.555,0,,
exp4_ns_coffee_-10_338840,42.355,0,,
exp4_ns_coffee_-10_342440,42.805,0,,
exp4_ns_coffee_-10_344440,43.055,0,,
exp4_ns_coffee_-10_350040,43.755,0,,
exp4_ns_coffee_-10_353000,44.125,0,,
exp4_ns_coffee_-10_355000,44.375,0,,
exp4_ns_coffee_-10_357960,44.745,0,,
exp4_ns_coffee_-10_368120,46.015,0,,
exp4_ns_coffee_-10_368840,46.105,0,,
exp4_ns_coffee_-10_371480,46.435,0,,
exp4_ns_coffee_-10_378600,47.325,0,,
exp4_ns_coffee_-10_380520,47.565,0,,
exp4_ns_coffee_-10_382760,47.845,0,,
exp4_ns_coffee_-10_386040,48.255,0,,
exp4_ns_coffee_-10_389320,48.665,0,,
exp4_ns_coffee_-10_393320,49.165,0,,
exp4_ns_coffee_-10_393880,49.235,0,,
exp4_ns_coffee_-10_399080,49.885,0,,
exp4_ns_coffee_-10_399400,49.925,0,,
exp4_ns_coffee_-10_400200,50.025,0,,
exp4_ns_coffee_-10_400760,50.095,0,,
exp4_ns_coffee_-10_402120,50.265,0,,
exp4_ns_coffee_-10_404440,50.555,0,,
exp4_ns_coffee_-10_405000,50.625,0,,
exp4_ns_coffee_-10_407560,50.945,0,,
exp4_ns_coffee_-10_409480,51.185,0,,
exp4_ns_coffee_-10_410760,51.345,0,,
exp4_ns_coffee_-10_416360,52.045,0,,
exp4_ns_coffee_-10_419160,52.395,0,,
exp4_ns_coffee_-10_420200,52.525,0,,
exp4_ns_coffee_-10_420600,52.575,0,,
exp4_ns_coffee_-10_421160,52.645,0,,
exp4_ns_coffee_-10_422040,52.755,0,,
exp4_ns_coffee_-10_426840,53.355,0,,
exp4_ns_coffee_-10_428120,53.515,0,,
exp4_ns_coffee_-10_434600,54.325,0,,
exp4_ns_coffee_-10_434840,54.355,0,,
exp4_ns_coffee_-10_435640,54.455,0,,
exp4_ns_coffee_-10_440440,55.055,0,,
exp4_ns_coffee_-10_442280,55.285,0,,
exp4_ns_coffee_-10_443640,55.455,0,,
exp4_ns_coffee_-10_444680,55.585,0,,
exp4_ns_coffee_-10_445080,55.635,0,,
exp4_ns_coffee_-10_453720,56.715,0,,
exp4_ns_coffee_-10_454360,56.795,0,,
exp4_ns_coffee_-10_454760,56.845,0,,
exp4_ns_coffee_-10_457720,57.215,0,,
exp4_ns_coffee_-10_462840,57.855,0,,
exp4_ns_coffee_-10_468760,58.595,0,,
exp4_ns_coffee_-10_470920,58.865,0,,
exp4_ns_coffee_-10_473080,59.135,0,,
exp4_ns_coffee_-10_477560,59.695,0,,
exp4_ns_coffee_-10_477880,59.735,0,,
exp4_ns_coffee_-10_486600,60.825,0,,
exp4_ns_coffee_-10_489720,61.215,0,,
exp4_ns_coffee_-10_490280,61.285,0,,
exp4_ns_coffee_-10_491480,61.435,0,,
exp4_ns_coffee_-10_497560,62.195,0,,
exp4_ns_coffee_-10_498040,62.255,0,,
exp4_ns_coffee_-10_500040,62.505,0,,
exp4_ns_coffee_-10_500520,62.565,0,,
exp4_ns_coffee_-10_503560,62.945,0,,
exp4_ns_coffee_-10_505320,63.165,0,,
exp4_ns_coffee_-10_507320,63.415,0,,
exp4_ns_coffee_-10_511800,63.975,0,,
exp4_ns_coffee_-10_514040,64.255,0,,
exp4_ns_coffee_-10_516200,64.525,0,,
exp4_ns_coffee_-10_519640,64.955,0,,
exp4_ns_coffee_-10_524280,65.535,0,,
exp4_ns_coffee_-10_529880,66.235,0,,
exp4_ns_coffee_-10_531880,66.485,0,,
exp4_ns_coffee_-10_532440,66.555,0,,
exp4_ns_coffee_-10_533480,66.685,0,,
exp4_ns_coffee_-10_533720,66.715,0,,
exp4_ns_coffee_-10_534760,66.845,0,,
exp4_ns_coffee_-10_537240,67.155,0,,
exp4_ns_coffee_-10_537720,67.215,0,,
exp4_ns_coffee_-10_540600,67.575,0,,
exp4_ns_coffee_-10_543640,67.955,0,,
exp4_ns_coffee_-10_549400,68.675,0,,
exp4_ns_coffee_-10_551480,68.935,0,,
exp4_ns_coffee_-10_553800,69.225,0,,
exp4_ns_coffee_-10_554120,69.265,0,,
exp4_ns_coffee_-10_556520,69.565,0,,
exp4_ns_coffee_-10_556920,69.615,0,,
exp4_ns_coffee_-10_557960,69.745,0,,
exp4_ns_coffee_-10_561080,70.135,0,,
exp4_ns_coffee_-10_565240,70.655,0,,
exp4_ns_coffee_-10_569800,71.225,0,,
exp4_ns_coffee_-10_571000,71.375,0,,
exp4_ns_coffee_-10_571560,71.445,0,,
exp4_ns_coffee_-10_572200,71.525,0,,
exp4_ns_coffee_-10_573560,71.695,0,,
exp4_ns_coffee_-10_576280,72.035,0,,
exp4_ns_coffee_-10_576600,72.075,0,,
exp4_ns_coffee_-10_579000,72.375,0,,
exp4_ns_coffee_-10_582360,72.795,0,,
exp4_ns_coffee_-10_582760,72.845,0,,
exp4_ns_coffee_-10_583720,72.965,0,,
exp4_ns_coffee_-10_584120,73.015,0,,
exp4_ns_coffee_-10_593400,74.175,0,,
exp4_ns_coffee_-10_593640,74.205,0,,
exp4_ns_coffee_-10_597640,74.705,0,,
exp4_ns_coffee_-10_598360,74.795,0,,
exp4_ns_coffee_-10_605560,75.695,0,,
exp4_ns_coffee_-10_606120,75.765,0,,
exp4_ns_coffee_-10_607160,75.895,0,,
exp4_ns_coffee_-10_609080,76.135,0,,
exp4_ns_coffee_-10_613160,76.645,0,,
exp4_ns_coffee_-10_613640,76.705,0,,
exp4_ns_coffee_-10_618280,77.285,0,,
exp4_ns_coffee_-10_626440,78.305,0,,
exp4_ns_coffee_-10_627560,78.445,0,,
exp4_ns_coffee_-10_628440,78.555,0,,
exp4_ns_coffee_-10_628600,78.575,0,,
exp4_ns_coffee_-10_631720,78.965,0,,
exp4_ns_coffee_-10_632040,79.005,0,,
exp4_ns_coffee_-10_632280,79.035,0,,
exp4_ns_coffee_-10_632680,79.085,0,,
exp4_ns_coffee_-10_634120,79.265,0,,
exp4_ns_coffee_-10_636280,79.535,0,,
exp4_ns_coffee_-10_638520,79.815,0,,
exp4_ns_coffee_-10_641960,80.245,0,,
exp4_ns_coffee_-10_642840,80.355,0,,
exp4_ns_coffee_-10_645160,80.645,0,,
exp4_ns_coffee_-10_654120,81.765,0,,
exp4_ns_coffee_-10_655320,81.915,0,,
exp4_ns_coffee_-10_659000,82.375,0,,
